日期,执行策略,收益率,资金余额
2016-08-01,超跌策略,0.005788730132774811,34286.517215696236
2016-08-02,超跌策略,0.018362085739531464,34916.08918452077
2016-08-03,超跌策略,0.00949863828651698,35247.7444860643
2016-08-04,超跌策略,0.03065421027340398,36328.23625720333
2016-08-05,超跌策略,0.024476297310095596,37217.41696858603
2016-08-08,超跌策略,-0.009523798257990879,36862.965797693694
2016-08-09,超跌策略,0.031038700045137313,38007.14433586247
2016-08-10,超跌策略,-0.018779342723004744,37293.3951464566
2016-08-11,超跌策略,0.0030319108618206414,37406.46539627531
2016-08-12,超跌策略,0.025072282216613173,38344.33085341669
2016-08-15,超跌策略,0.014047420847059788,38882.969806013534
2016-08-16,超跌策略,0.044577201115458376,40616.263771022495
2016-08-17,超跌策略,0.04732332865405886,42538.36057015854
2016-08-18,超跌策略,-0.008577684822138831,42173.479920337224
2016-08-19,超跌策略,0.0028431985462658016,42293.38749713769
2016-08-22,超跌策略,-0.006161311849465445,42032.80474759755
2016-08-23,超跌策略,-0.023110211919375567,41061.41772231483
2016-08-24,超跌策略,-0.020418841581630764,40222.991138725716
2016-08-26,超跌策略,-0.004550284311856556,40039.965093171224
2016-08-29,超跌策略,0.00025012291052117774,40049.98000577749
2016-08-30,超跌策略,0.0005288683992865639,40071.16117459461
2016-08-31,超跌策略,-0.0010128385118171046,40030.57555934375
2016-09-01,超跌策略,-0.0034872542334278833,39890.978765257874
2016-09-02,超跌策略,0.025290565551145727,40899.84417861999
2016-09-05,超跌策略,0.01518776475847261,41521.02139066306
2016-09-06,超跌策略,0.007288249373889721,41823.63694881682
2016-09-07,超跌策略,0.010339437985263045,42256.06984936727
2016-09-08,超跌策略,-0.0034976152623211743,42108.27437453641
2016-09-09,超跌策略,-0.0465858328015315,40146.62534496325
2016-09-13,超跌策略,-0.004077998347253531,39982.90747315868
2016-09-19,超跌策略,0.11316467201939107,44507.56008374034
2016-09-20,超跌策略,0.006611729772138197,44801.83204383124
2016-09-21,超跌策略,0.009623051832957641,45232.96239580049
