日期,日期,收益率,资金余额
244,2021-10-21 00:00:00,0.1273303547197866,1176681.1064964172
245,2021-10-22 00:00:00,0.08460954707184887,1276239.561965081
246,2021-10-23 00:00:00,0.15170182924161946,1469847.4380657068
247,2021-10-24 00:00:00,0.11973228921093759,1645835.6366161457
248,2021-10-25 00:00:00,0.19242960331717773,1962543.1352954654
249,2021-10-26 00:00:00,0.06668665107876759,2093418.5645859446
250,2021-10-27 00:00:00,0.22747341881420757,2569615.6424814407
251,2021-10-28 00:00:00,0.027806011325686164,2641066.40413894
252,2021-10-29 00:00:00,0.0928485855223955,2886285.6840339596
253,2021-10-30 00:00:00,0.08788193901104413,3139938.066486682
254,2021-10-31 00:00:00,-0.08762449069493472,2864802.5925971484
255,2021-11-01 00:00:00,-0.045389424299710046,2734770.852186847
256,2021-11-02 00:00:00,-0.06081516786363861,2568455.3037425177
257,2021-11-03 00:00:00,-0.0013157921644355586,2565075.7503791503
258,2021-11-04 00:00:00,0.05491572452359228,2705938.7436691183
259,2021-11-05 00:00:00,0.011309339452577616,2736541.123459154
260,2021-11-06 00:00:00,-0.0737126296787971,2534823.4810248096
261,2021-11-07 00:00:00,-0.041255140110998956,2430248.983158481
262,2021-11-08 00:00:00,-0.09122816368154207,2208541.8311359975
263,2021-11-09 00:00:00,-0.07395234516763383,2045214.9833226702
264,2021-11-10 00:00:00,0.048058192563531055,2143504.31882501
265,2021-11-11 00:00:00,-0.050030856631188114,2036262.9615615436
266,2021-11-12 00:00:00,-0.05195151974859713,1930476.0061006423
267,2021-11-13 00:00:00,-0.11886941770404247,1701001.4473638334
268,2021-11-14 00:00:00,-0.15814320011693794,1431999.6350741736
269,2021-11-15 00:00:00,-0.10203109929120602,1285891.1381229497
270,2021-11-16 00:00:00,0.07250001432242703,1379118.2640539457
271,2021-11-17 00:00:00,0.006272034302048812,1387768.141112674
272,2021-11-18 00:00:00,0.08867645925370571,1510830.506131643
273,2021-11-19 00:00:00,0.0781531696592157,1628906.699003668
274,2021-11-20 00:00:00,-0.08353041778646475,1492843.4419007204
275,2021-11-21 00:00:00,0.06148308269927116,1584628.0586961668
276,2021-11-22 00:00:00,-0.0870915246639774,1446620.385038999
277,2021-11-23 00:00:00,0.002196924490671881,1449798.5007915962
278,2021-11-24 00:00:00,-0.07818289524151412,1336449.0564829027
279,2021-11-25 00:00:00,-0.08992779316685218,1216265.1421534736
280,2021-11-26 00:00:00,0.009002594389673657,1227214.68389858
281,2021-11-27 00:00:00,0.007000114279513747,1235805.3269313674
282,2021-11-28 00:00:00,0.0348764417153129,1278905.8193875623
283,2021-11-29 00:00:00,-0.10900798489421637,1139494.8731466376
284,2021-11-30 00:00:00,-0.018733083376181403,1118148.6206812505
285,2021-12-01 00:00:00,-0.28191220915824133,802928.8728577588
286,2021-12-02 00:00:00,-0.22976945675446914,618440.3419287533
287,2021-12-03 00:00:00,-0.1725694891070506,511716.40807891864
288,2021-12-04 00:00:00,0.00733256923258474,515468.6040686069
289,2021-12-09 00:00:00,-0.13229771463866602,447273.28578234685
290,2021-12-24 00:00:00,-0.09201824817518245,406115.98156909755
291,2021-12-25 00:00:00,-0.13132185886402747,352784.07595505455
292,2021-12-26 00:00:00,-0.026701363962670532,343364.2599427442
293,2021-12-27 00:00:00,-0.07433833257299272,317839.133393441
294,2021-12-28 00:00:00,0.05917526384414895,336647.3479719935
295,2022-01-02 00:00:00,-0.145033683343462,287822.14310780715
