,_id_rank,timestamp_rank,代码_rank,日期_rank,开盘_rank,最高_rank,最低_rank,收盘_rank,成交量_rank,收盘timestamp_rank,成交额_rank,成交笔数_rank,主动买入成交量_rank,主动买入成交额_rank,开盘收盘幅_rank,涨跌幅_rank,昨日振幅_rank,昨日成交额_rank,昨日成交量_rank,昨日涨跌_rank,昨日资金贡献_rank,昨日资金波动_rank,过去2日总涨跌_rank,过去2日总成交额_rank,过去2日资金贡献_rank,过去3日总涨跌_rank,过去3日总成交额_rank,过去3日资金贡献_rank,过去4日总涨跌_rank,过去4日总成交额_rank,过去4日资金贡献_rank,过去5日总涨跌_rank,过去5日总成交额_rank,过去5日资金贡献_rank,过去6日总涨跌_rank,过去6日总成交额_rank,过去6日资金贡献_rank,过去7日总涨跌_rank,过去7日总成交额_rank,过去7日资金贡献_rank,过去8日总涨跌_rank,过去8日总成交额_rank,过去8日资金贡献_rank,过去9日总涨跌_rank,过去9日总成交额_rank,过去9日资金贡献_rank
"(0.6, 0.62)",0.0020810181001860626,,0.008786427300909474,,0.0027106480745517003,0.004767709813929967,0.0028358706803517384,0.004455972903875869,0.00472656952556865,,0.008898682372103667,0.008681992380209254,0.004816405544737537,0.007076877734098105,0.0005938666068948922,0.006144181467635368,0.005890064254190742,0.009478066284841982,0.00591794432947872,0.0064592983010393025,0.0031887054939893013,0.00022795811848304464,0.0035895380981398914,0.004612150664909697,0.0041149867040699215,0.004353613736000447,0.006417199287787748,-0.0010026983445159906,0.008586239160347155,0.004786637256897198,0.0007576813915648119,0.006464519956652973,0.003488315846014937,0.0017787001032885889,0.008028576420114083,0.0035926971891230546,0.0021456318667698346,0.005962699056637956,0.0032356549794340926,0.0013716239654736207,0.0048577998998641375,0.0044473883452607,-0.004662614272596529,0.006072533447239144,0.003154545211773726,0.0021811654112485136
"(0.62, 0.64)",0.007201249200114056,,0.0010375090856609122,,0.011921285376550414,0.015499083069768292,0.010032822808432151,0.010819904232172684,0.007381755649848945,,0.009752469744046916,0.010731144249783066,0.00907135869147583,0.007617983872702067,0.019629268806049767,0.008482778890891107,0.01023621637166125,0.007035125431109968,0.006934279248635928,0.009260188091515227,0.0012958619625265376,0.0048760164485205934,0.007962958204796033,0.011064020219763309,0.001226111104208204,0.006241904798173582,0.006174377094774365,0.004007504718525511,0.009957696396609825,0.008328296115398289,0.004279746534812465,0.008188161043563359,0.006097138076230613,0.0050025068177052675,0.009958010669583477,0.009256686643980078,0.003426356843720556,0.008747188319195897,0.008602966229755078,0.005769950908127701,0.01025965444563983,0.009706750410112177,0.008554188061491946,0.007773593960870547,0.007874362995670441,0.004242466014673786
"(0.64, 0.66)",0.010310728064087723,,0.00840710986510883,,0.01759909497803477,0.012448500618696581,0.01820098954406818,0.01674843729544281,0.009805477102473478,,0.006389119417314457,0.011896048906295737,0.008299025088561021,0.008626378808158225,0.002366981861907533,0.009227883893619745,0.010747537207622651,0.006430984722420199,0.009615136769303777,0.0069405272985349955,0.00687083536292265,0.00740711136568719,0.011662954828828748,0.009277348698524882,0.004099865248500015,0.010853118794860768,0.006479832625229832,0.004510559487101675,0.011222319845133829,0.008911187163184146,0.004328865331955758,0.011667691023733903,0.010344098665195084,0.003798937571099758,0.010293595206327737,0.009721862846280623,0.005411779353113651,0.01626856931910516,0.009932938260744454,0.002580454160245445,0.01183455896191024,0.008530510877273353,0.003869788348476512,0.012561365446942564,0.014483062545953104,0.003676901736948467
"(0.66, 0.68)",-0.0011917311788217676,,0.013046501184292415,,0.006801635216575638,0.01012814083657519,0.006755846704316924,0.00920187824644237,0.006012504865815812,,0.009862425622265233,0.010415754116042503,0.008995153400748227,0.007086978777731318,0.013696672905771246,0.006870541216461122,0.006551026846939385,0.00880365416217154,0.009213031975945998,0.0038355830391022337,0.00442832814960153,0.005293397421667507,0.01127183818146193,0.010329143491213002,0.0019105832774036515,0.010761013748060086,0.011006989664318375,0.003907449459253551,0.01057660933924506,0.006915472864758907,0.0015654984917855825,0.008391428183087003,0.009616589457750221,0.0010998831080051656,0.0099943800918698,0.011851678379310051,-0.0010065619309448546,0.01117151980353827,0.009678920995528478,-0.00011712862635493476,0.011358007361544504,0.008714967069905447,0.0007730964465256137,0.0068589927553847066,0.00894220308896428,-0.0062778670997103376
"(0.68, 0.7000000000000001)",0.01694676507708821,,0.004279226804633583,,0.015118384008694318,0.01467876045097516,0.01611238440325682,0.015649999389046286,0.01640050757971788,,0.00675181123925873,0.015404462077175706,0.012980137170932328,0.00837125653026456,-0.0165860885263462,0.008990380235245258,0.008287862515875048,0.006032516131311146,0.01841036230610039,0.00846037006730135,0.004005225040277933,0.0024381898719827407,0.009660801596348481,0.009692169092913983,0.00888055441958556,0.006454627912020497,0.008399522815542095,0.005614855342709524,0.007004365737038107,0.009063919304507187,0.0051885124023069665,0.012556042273757471,0.008019113094849834,0.003664971378170898,0.013553882977237192,0.0072407796228497,0.005456945906725822,0.011661405362105255,0.008687651087677339,0.004332323246912585,0.009708812550909936,0.010615307069312917,0.00020214345702137493,0.012275981481536583,0.009835872757074503,0.0062090731260653655
"(0.7000000000000001, 0.72)",0.009322222040305401,,0.02477732803421271,,0.01292864182548017,0.011536642641636178,0.013310145719825544,0.01182265319515738,0.011706059081746973,,0.007753185628947506,0.011859098586808938,0.012903960174568244,0.006322749810673295,0.006026246956592546,0.0061835871330556715,0.008383928819296152,0.01128874880020786,0.012493272281310475,0.006293577645132817,-0.0011109869279834256,0.0006727252743939467,0.0076951123873115704,0.007683329750527424,-0.0019131802526405636,0.006090026380425508,0.010054358690714653,-9.343489405356124e-06,0.00631249225515665,0.009178854367818656,-0.0004296137567927521,0.011483110028836877,0.0044978678642201425,-1.774711217785669e-05,0.013262520377357789,0.00841720740054052,-0.002884121218867751,0.011478458257027285,0.007727104610705093,-0.00139059838210279,0.009422706695218967,0.011966539104765675,0.0059101622953204635,0.008661049988738349,0.009257486014186907,0.0034657329284350064
"(0.72, 0.74)",0.003225301773146858,,0.004068911487699793,,0.009129802403688343,0.0055463264105986565,0.009027114991262573,0.008989479172886604,0.009696264967124094,,0.00541414051981416,0.007459622754077175,0.010169711984774695,0.009567576518206661,-0.004684617583459756,0.0012316781561637338,0.0077796028980210204,0.0067092928803173255,0.00913010026504124,0.00485223827109952,-0.001415577564456483,0.0017096584697287621,0.005035296161690513,0.007891889332510858,0.0006839587620964502,0.006445436431004787,0.010376362477202122,0.0030747641432749486,0.0055191415389084725,0.008387508967615963,0.002090265511210772,0.012012914840508607,0.01342977687332639,-0.000687307132080296,0.013263790262915898,0.01162846776947113,0.0020724117536330498,0.008200642558392519,0.009491613357899454,0.0027382645727025393,0.00840640775415603,0.007885921654050988,-0.0014530119431694082,0.006744553854695864,0.009595191528716709,0.00039839849424614483
"(0.74, 0.76)",0.004024564907603249,,0.013744030688214106,,0.009776913699660036,0.012398647408188378,0.009640620159635608,0.008303866249992738,0.019796033419045192,,0.013796305353814594,0.01588656995082968,0.01806261418392382,0.011338030792336102,0.01224685646071598,0.00929350996865108,0.014159562893885416,0.016136098645642492,0.017647903005905147,0.010108660668260742,0.01090878181879512,0.0031348463797029893,0.011749411720076708,0.01376666760659247,0.007771443703917699,0.010565131624491967,0.016452070291720765,0.0038901777462538086,0.011940882974687586,0.021252078544356425,0.003655296169695845,0.014124293184628153,0.015580752621180758,0.003970520773303336,0.012343485763668612,0.01610207844564444,0.0017141076794152548,0.017876533016339888,0.019070407878155476,0.003490007881532908,0.012840750240760626,0.016192082406149725,0.0015438815085229776,0.012777636211437193,0.01878668065833351,0.0028490542906525005
"(0.76, 0.78)",0.0018568251102113896,,-0.002330806099788411,,0.009221610760099985,0.007037047452029261,0.009476712020970625,0.009936752944739075,0.01111252940778105,,0.010608978628340206,0.013889186609496848,0.011696292998694421,0.012364068398067515,-0.012757086403016257,0.007401959068447202,0.0059979378495751065,0.008201591792635882,0.006483660970516521,0.00581478026110759,-0.0029841712471837573,0.007915983583922969,0.004443865094844806,0.014102596569939136,0.008024602247822499,0.003503534089861395,0.013608207440846256,0.0017095068380936246,0.003746739553698863,0.009476256600404766,0.0013984989112219468,0.006151872758314435,0.010643154406934256,0.0017301403548814342,0.009138990675189257,0.012326248203045863,-0.0006762579188418022,0.010551920511679639,0.0094847387682131,-0.001394658480467793,0.003984702976319956,0.01003110578754775,0.0038367203018819236,0.006430415915850097,0.01429096141015272,0.004781502375905849
"(0.78, 0.8)",0.014133361735356217,,0.016749504357251505,,0.010003721267751444,0.010801227310979425,0.009519544653101336,0.009875307329522768,0.0008366601630289587,,0.015934725174362376,0.014624003837399672,0.000934875490878087,0.013265609374499,0.00489677442639038,0.0032915147385950538,0.007269149175438867,0.013756371227130068,0.0025054340024709067,0.004013172067443894,0.006542002046845818,0.0037272674276689365,0.006816434795889073,0.009995588110737879,-0.0024212414467871205,0.012365776467363747,0.01339286117462181,0.003841386759459868,0.0077810075856402944,0.01409091398394495,0.0022823247824832137,0.00817248679824222,0.019621378019085083,0.0019406319216414255,0.008059089100916288,0.02142386103546566,0.0030310378580617214,0.007697869299762105,0.01933129460845218,0.006109448520697652,0.013716353495030132,0.015879391407393556,0.004212641237937186,0.010604338227022099,0.010380746981456062,0.0022265085529951266
"(0.8, 0.8200000000000001)",0.011205997578747667,,0.01090123717444803,,0.006399987773759735,0.008199304001968447,0.00731156978181185,0.007517383349344306,0.004887433525855541,,0.015658009485347277,0.01086119296100423,0.0036692721655644826,0.015250368663897883,0.0026355919500041583,0.004557345222161716,0.011242000374442514,0.01651046234607918,0.0036152984188252526,0.005267329748361934,0.008214672656794476,0.001651687413509995,0.0074832915540088175,0.014971745022346314,0.005402093582383778,0.005512851548621463,0.014904083433236449,0.0010270931499081943,0.0064600631807383065,0.016681488070482472,0.0026812579160381375,0.007465131317874012,0.016948458786646033,-0.0002600838830829089,0.006701776148480566,0.013806601348275606,0.00843417546087132,0.009203312383406614,0.013813009232992009,0.0004521788853870884,0.011751444283884133,0.017420073874517956,0.006162674044571082,0.006594262486527641,0.009978842558818531,0.007668461601844483
"(0.8200000000000001, 0.84)",-0.004896970593002032,,0.005151096978725698,,0.009519394823484966,0.008244814525836069,0.007954509798186146,0.00792902879107559,0.002647451542043026,,0.01505200034294281,0.009348545605776552,0.004273495681996477,0.015727731896655044,0.02139838399129435,0.008327265749438692,0.001472543200586565,0.012987695760834873,0.0025165514184653784,0.007402321547555818,0.0021512755163045623,0.0047386729867739015,0.007073111491013156,0.015999913733236882,0.00625387381309086,0.004465863556382933,0.01253243185414533,0.004263709326834725,0.0063609779212547984,0.011383215119017418,0.0020134423860590504,0.0012055180844335678,0.008295622688771858,0.008966731521285631,0.005640131666344584,0.010896695023386598,0.0047632737987623784,0.007759910516595788,0.015572279674455661,0.007026959729838471,0.010773350451212815,0.014601951557540807,0.005362916360294229,0.004161457650511519,0.018346847086280933,0.007525211215730624
"(0.84, 0.86)",0.007432892948995873,,0.009017735356939624,,0.0028194151177269662,0.0039325948568292276,0.004472653172626287,0.003646573314059887,0.0036852623566878597,,0.0151415322930158,0.012949907442294335,0.003229824726504411,0.01499809255603999,0.012348950235093753,0.013214022855155843,0.008577967853083361,0.016031760493136957,0.0033765492515099023,0.010085574794140396,0.00958983916197421,0.011252071863842852,0.011437381928970406,0.015537167749823503,0.0014393347220168428,0.009057495224791642,0.02110927661653337,0.0010812953176794185,0.006773909894243682,0.02022943746066651,0.00411926593674861,0.0063894223401817435,0.019010760289814296,0.00612838173426535,0.010705754523756243,0.015222344434565743,0.007819021489385873,0.009431201436248508,0.01070420705882561,0.011310899610914285,0.009364359308924436,0.01119985036072156,0.01145485350475205,0.012388655936096742,0.012739062992185439,0.006892903641512514
"(0.86, 0.88)",0.010299243379876291,,-0.004350795149755254,,0.012537831642739994,0.01522071191117754,0.010994371282770869,0.0143256080874789,0.0026921037131368065,,0.01567760914389835,0.015204789153885255,0.002523696603067118,0.015399750227178485,0.005224257724161312,0.0086282161406862,0.004822133257420775,0.01375111084632524,0.004200640080136467,0.008152946048709675,0.00806572298036684,0.004056306820664648,0.010780485137884856,0.016192585349667967,0.004340084727697061,0.008202216599164563,0.016050736670554778,0.00826710825615003,0.0065317649720483435,0.019197477236847615,0.008909609276363504,0.008195909525118818,0.01832693294158568,0.008392486543311083,0.008210686516939401,0.019580673714659737,0.01124274792299484,0.008392095297449886,0.016149956633428417,0.011247119401894008,0.00803576485192572,0.015496958377905407,0.008011568658217165,0.014594002311056889,0.01546044756117743,0.009657787439265767
"(0.88, 0.9)",0.0029386303288761804,,0.0015751881721080998,,0.013291685803419039,0.015489602382367575,0.013842680270856366,0.014883302356764926,0.0077377689514218796,,0.011878275196420686,0.015199035220498607,0.0070643793316962425,0.013913347551578534,0.0036509404707580095,0.004080653430413091,0.007153990051766867,0.012793020819839527,0.007097023950196766,0.0038299542692077936,0.0007376794472830961,0.002940742387320614,0.003652288840210862,0.017130765933502424,0.004768697142928324,0.005797176542256509,0.013888436868624409,0.004227146916725337,0.0046401060396356695,0.013776709741835499,0.006412017951040596,0.006630081362168719,0.01897884925401291,0.008193440267677815,0.0034068947155256905,0.014945571685796872,0.004933595873908886,0.00875733289502589,0.012095370399466345,0.004960844619698757,0.0046458920427209565,0.015128695558068086,0.005623860361550652,0.008133671991656854,0.012107152539306892,0.004900561277280926
"(0.9, 0.92)",0.0005847551536491248,,0.023999315556337462,,0.03333347044007594,0.029187823332756536,0.03259084148501779,0.031183511398532582,0.004190192532527502,,0.014802241503275103,0.01869468992712798,0.004690137434356268,0.014433776658152821,0.00100659243492941,0.010367551914268044,0.008625727648719885,0.014250409957994998,0.0036400200434888183,0.008663175132165015,0.007195915851377241,0.006641395982722137,0.0047031142845145235,0.017075621450998203,0.006695136309775753,0.0021739416569663216,0.009792514569151202,0.010454535520760788,0.010577068570084636,0.014315296152167213,0.01135291503933619,0.0036477136409682914,0.009720444379924422,0.007271623952387867,0.00563604179489392,0.015076032380606272,0.007506888610665855,0.00420695888127294,0.01728005148450225,0.0043084302039178325,0.008853352634480347,0.017355330119525707,0.0028998789919852256,0.012469741592305753,0.014344428883041832,0.0031133973647941363
"(0.92, 0.9400000000000001)",0.010497157340144354,,0.01374924455368924,,0.006900597052820868,0.00502320348122326,0.006401030350395258,0.005164072162428128,0.007081743804780721,,0.015768814612912848,0.0173335995875312,0.005919059955384567,0.014443294928963698,0.004609766948478114,0.005270516438495321,0.0169588226725744,0.01906203637735657,0.007941074939793857,0.003804679542065992,0.004405331469199128,0.007032505187953855,0.004994239976564057,0.012400796827412333,0.008807142971638322,0.006507688074869583,0.01859146349001148,0.008066957747600953,0.00412250367769905,0.013220008952494762,0.0029666312276520586,0.0012012638046456192,0.015579140045208117,0.005700866676345318,0.008336563825183958,0.015087065423807522,0.006109792846325314,0.00402778164277676,0.0192273468902525,0.0073631106654439196,0.004663163373143505,0.018291554497466656,0.006940914771640788,0.004804827987330838,0.019488493930783574,0.00822519805417125
"(0.9400000000000001, 0.96)",0.004569853306998063,,0.008070345239901655,,0.01229153474601187,0.01409728550517415,0.013939523312454323,0.015079441143908636,0.003013047592209113,,0.01481406024228926,0.011096402519082027,0.0036851997287902865,0.014881688769366378,0.009768957213180699,0.0026322350894959746,0.004972250785592111,0.013921927650928544,0.0009703424936343089,0.0026799189539585574,0.0027682584799811494,0.00435223301406415,0.001519208561670568,0.013648531999918341,0.0029960765224426467,-0.002463867009115517,0.013337053339855198,0.004041984531043481,0.0022417876224128134,0.013181786615599161,0.004930601077757069,0.004144839676680815,0.010491497382368736,0.0006840813859928254,0.002649465314331463,0.01056626120605289,-0.0016531722263702874,0.007709072596929151,0.008834332043969781,-0.00015105821250383606,0.003373916736300696,0.009063329641491511,-0.0003464291153924972,0.0013512755568092795,0.012019939799491619,-0.003973064796638608
"(0.96, 0.98)",0.004443047872982049,,0.003962700207133052,,0.01982859697223122,0.016964198369391434,0.019903913955486,0.017284066803166544,0.004568752535333671,,0.019756637630876383,0.012153092961817501,0.0045119233812160355,0.019118036782109864,0.01498792448131993,0.0054499405769289425,0.007397063217753522,0.01567491519990926,0.0050293268549534255,0.003179574437500759,0.0013148030562516566,-0.002241101376651853,0.001671857446300961,0.017482310460427884,-0.002341457821570746,0.002420143895300851,0.015275233385462578,-0.0034281757555237368,0.004691750329262089,0.015350922453317407,-0.0032875820448147676,0.003956278578652427,0.01893905003402813,-0.0022212936874447635,0.002391047693908919,0.0179249765090044,-0.0007816535077002929,0.004726579814766504,0.016812109547645424,-0.0004592808287907876,0.006214100850432096,0.016280463027245565,-0.00046264377018007455,0.002281577829602529,0.016585499380039462,0.002109202544992069
"(0.98, 1.0)",0.0075947961827158295,0.007585276803178002,0.009135876473881527,0.007585276803178002,0.01784975126606806,0.01828450941436869,0.01733879774371218,0.01810768576718041,0.003910164970519451,0.007585276803178002,0.016473356318994953,0.015881317194912543,0.0044386258004614956,0.01596434847005896,0.013282961475544214,0.0014782543583930806,0.009580404053783485,0.014987905606851046,0.0040824495393890865,0.004415877556993176,0.006828081984253371,0.005595167153962966,-0.0009890380904911363,0.014110293670528469,0.009081915954943306,-0.002489351863554929,0.014666332276391057,0.007710251969846218,-0.0033949780896630147,0.01558364953994599,0.007169894478539294,0.0003583332167683843,0.013516429165718156,0.007463018882450635,-0.0021434488797656653,0.013520153836904593,0.0064900817497057,-0.0019057872836742617,0.014153917380751757,0.005596298011923578,0.0009197046532807488,0.013029131708926172,0.0067796281025681885,0.0018917296524583263,0.010929994439907428,0.0072484407949516974
